marker_count	marker	total_combinations	zero_count	min_one_count	min_two_count
19	snpSB00369	205120	857	204263	201983
19	snpSB00366	205120	833	204287	202037
19	snpSB00323	205120	800	204320	202087
19	snpSB00321	205120	822	204298	202102
19	snpSB00164	205120	814	204306	202115
19	snpSB00313	205120	883	204237	202118
19	snpSB00106	205120	815	204305	202144
19	snpSB00320	205120	839	204281	202182
19	snpSB00362	205120	780	204340	202207
19	snpSB00387	205120	797	204323	202213
19	snpSB00368	205120	801	204319	202242
19	snpSB00359	205120	819	204301	202244
19	snpSB00143	205120	776	204344	202256
19	snpSB00382	205120	765	204355	202281
19	snpSB00327	205120	795	204325	202306
18	snpSB00324	205120	1051	204069	201469
18	snpSB00158	205120	957	204163	201492
18	snpSB00364	205120	941	204179	201561
18	snpSB00388	205120	930	204190	201633
18	snpSB00369	205120	925	204195	201717
18	snpSB00366	205120	905	204215	201749
18	snpSB00321	205120	899	204221	201783
18	snpSB00323	205120	868	204252	201823
18	snpSB00164	205120	881	204239	201826
18	snpSB00313	205120	984	204136	201843
18	snpSB00106	205120	893	204227	201900
18	snpSB00320	205120	919	204201	201902
18	snpSB00362	205120	850	204270	201911
18	snpSB00387	205120	861	204259	201952
18	snpSB00368	205120	870	204250	201981
18	snpSB00359	205120	905	204215	201990
18	snpSB00143	205120	849	204271	201991
18	snpSB00382	205120	841	204279	201993
17	snpSB00324	205120	1109	204011	201016
17	snpSB00158	205120	1026	204094	201059
17	snpSB00364	205120	1007	204113	201086
17	snpSB00388	205120	1000	204120	201202
17	snpSB00369	205120	996	204124	201301
17	snpSB00366	205120	969	204151	201317
17	snpSB00321	205120	966	204154	201322
17	snpSB00313	205120	1078	204042	201351
17	snpSB00323	205120	924	204196	201384
17	snpSB00164	205120	942	204178	201479
17	snpSB00320	205120	975	204145	201489
17	snpSB00106	205120	950	204170	201530
17	snpSB00362	205120	915	204205	201532
17	snpSB00387	205120	917	204203	201539
17	snpSB00368	205120	940	204180	201582
17	snpSB00359	205120	962	204158	201620
17	snpSB00143	205120	907	204213	201624
16	snpSB00324	205120	1262	203858	200425
16	snpSB00158	205120	1146	203974	200505
16	snpSB00364	205120	1093	204027	200584
16	snpSB00388	205120	1085	204035	200702
16	snpSB00369	205120	1079	204041	200753
16	snpSB00366	205120	1051	204069	200816
16	snpSB00321	205120	1060	204060	200858
16	snpSB00313	205120	1170	203950	200862
16	snpSB00323	205120	1002	204118	200899
16	snpSB00362	205120	1003	204117	200981
16	snpSB00164	205120	1031	204089	200996
16	snpSB00320	205120	1045	204075	201049
16	snpSB00387	205120	991	204129	201059
16	snpSB00106	205120	1033	204087	201082
16	snpSB00368	205120	1010	204110	201135
16	snpSB00359	205120	1040	204080	201190
15	snpSB00324	205120	1420	203700	199808
15	snpSB00158	205120	1309	203811	199923
15	snpSB00364	205120	1247	203873	199949
15	snpSB00366	205120	1221	203899	200119
15	snpSB00388	205120	1258	203862	200121
15	snpSB00369	205120	1235	203885	200159
15	snpSB00321	205120	1239	203881	200243
15	snpSB00313	205120	1324	203796	200254
15	snpSB00323	205120	1180	203940	200298
15	snpSB00362	205120	1160	203960	200412
15	snpSB00164	205120	1202	203918	200426
15	snpSB00320	205120	1208	203912	200455
15	snpSB00387	205120	1158	203962	200485
15	snpSB00368	205120	1154	203966	200566
15	snpSB00106	205120	1175	203945	200576
14	snpSB00324	205120	1613	203507	198993
14	snpSB00158	205120	1529	203591	199010
14	snpSB00364	205120	1456	203664	199096
14	snpSB00388	205120	1445	203675	199268
14	snpSB00366	205120	1385	203735	199333
14	snpSB00321	205120	1406	203714	199432
14	snpSB00369	205120	1486	203634	199447
14	snpSB00313	205120	1497	203623	199461
14	snpSB00323	205120	1335	203785	199525
14	snpSB00362	205120	1332	203788	199603
14	snpSB00164	205120	1348	203772	199692
14	snpSB00320	205120	1362	203758	199696
14	snpSB00387	205120	1306	203814	199756
14	snpSB00368	205120	1319	203801	199844
13	snpSB00324	205120	1809	203311	197845
13	snpSB00364	205120	1682	203438	197897
13	snpSB00158	205120	1723	203397	197899
13	snpSB00388	205120	1653	203467	198238
13	snpSB00366	205120	1588	203532	198261
13	snpSB00313	205120	1703	203417	198363
13	snpSB00369	205120	1691	203429	198366
13	snpSB00321	205120	1614	203506	198399
13	snpSB00323	205120	1526	203594	198466
13	snpSB00362	205120	1539	203581	198480
13	snpSB00164	205120	1538	203582	198682
13	snpSB00320	205120	1546	203574	198693
13	snpSB00387	205120	1492	203628	198699
12	snpSB00364	205120	1968	203152	195847
12	snpSB00158	205120	1962	203158	196094
12	snpSB00324	205120	2061	203059	196119
12	snpSB00388	205120	1927	203193	196389
12	snpSB00323	205120	1830	203290	196390
12	snpSB00366	205120	1880	203240	196429
12	snpSB00369	205120	1961	203159	196660
12	snpSB00313	205120	1921	203199	196720
12	snpSB00320	205120	1824	203296	196740
12	snpSB00321	205120	1885	203235	196809
12	snpSB00362	205120	1838	203282	196846
12	snpSB00164	205120	1776	203344	197013
11	snpSB00364	205120	2396	202724	193059
11	snpSB00324	205120	2514	202606	193451
11	snpSB00158	205120	2403	202717	193556
11	snpSB00323	205120	2256	202864	193866
11	snpSB00388	205120	2504	202616	194019
11	snpSB00366	205120	2328	202792	194121
11	snpSB00369	205120	2345	202775	194170
11	snpSB00313	205120	2307	202813	194309
11	snpSB00321	205120	2354	202766	194314
11	snpSB00320	205120	2211	202909	194335
11	snpSB00362	205120	2249	202871	194551
10	snpSB00364	205120	3143	201977	189286
10	snpSB00324	205120	3313	201807	189418
10	snpSB00158	205120	3114	202006	189837
10	snpSB00323	205120	2874	202246	190286
10	snpSB00388	205120	3353	201767	190555
10	snpSB00366	205120	3053	202067	190569
10	snpSB00313	205120	2991	202129	190709
10	snpSB00369	205120	3020	202100	190727
10	snpSB00321	205120	3058	202062	190757
10	snpSB00320	205120	2891	202229	190866
9	snpSB00364	205120	4241	200879	183331
9	snpSB00324	205120	4412	200708	183554
9	snpSB00158	205120	4195	200925	184072
9	snpSB00323	205120	3920	201200	184666
9	snpSB00366	205120	4037	201083	185018
9	snpSB00388	205120	4446	200674	185171
9	snpSB00313	205120	3993	201127	185437
9	snpSB00369	205120	4068	201052	185507
9	snpSB00321	205120	4070	201050	185674
8	snpSB00324	205120	6287	198833	174886
8	snpSB00364	205120	6203	198917	175210
8	snpSB00158	205120	6162	198958	176408
8	snpSB00323	205120	5781	199339	176854
8	snpSB00388	205120	6206	198914	177782
8	snpSB00366	205120	5755	199365	177838
8	snpSB00313	205120	5792	199328	177887
8	snpSB00369	205120	5750	199370	177941
7	snpSB00324	205120	9274	195846	162388
7	snpSB00364	205120	9216	195904	163010
7	snpSB00158	205120	8891	196229	164526
7	snpSB00323	205120	8877	196243	165410
7	snpSB00313	205120	8363	196757	166153
7	snpSB00366	205120	8325	196795	166773
7	snpSB00388	205120	8733	196387	167167
6	snpSB00324	205120	14183	190937	145899
6	snpSB00364	205120	14281	190839	146688
6	snpSB00158	205120	13613	191507	149019
6	snpSB00323	205120	13675	191445	149634
6	snpSB00313	205120	12965	192155	150495
6	snpSB00366	205120	12901	192219	151671
5	snpSB00324	205120	22119	183001	123031
5	snpSB00364	205120	21827	183293	124433
5	snpSB00158	205120	20239	184881	126721
5	snpSB00323	205120	20759	184361	127451
5	snpSB00313	205120	20109	185011	128275
